index,name,min_age,max_age,region,edu,edu_limit,job
781,연료전지 시스템 전주기 R: 고급 트랙,0,100,전라북도,석·박사,제한없음,제한없음
782,울주군 채용박람회,0,100,울산광역시,제한없음,제한없음,제한없음
783,온라인 재택근무 인프라구축 지원사업,18,39,부산광역시,제한없음,제한없음,미취업자
784,세종시농업 영리더 아카데미 과정,0,45,세종시,제한없음,제한없음,제한없음
785,부업대학생 운영,0,100,경기도,제한없음,제한없음,제한없음
786,충남형 지역균형발전 청년고용사업,0,39,충청남도,제한없음,고교 재학,미취업자
786,충남형 지역균형발전 청년고용사업,0,39,충청남도,제한없음,대학 재학,미취업자
786,충남형 지역균형발전 청년고용사업,0,39,충청남도,제한없음,대학원 재학,미취업자
787,전북 4-H경진 및 참여활동 지원,18,39,전라북도,제한없음,제한없음,제한없음
788,충남 직업계고교생 지역정착 활성화 취업지원,15,19,충청남도,고교 졸업예정,제한없음,재직자
1001,"청년일자리 1,000개의 꿈",19,39,서울특별시,고졸,제한없음,미취업자
1001,"청년일자리 1,000개의 꿈",19,39,서울특별시,대졸,제한없음,미취업자
1002,[3차민간기업맞춤형]머신러닝 딥러닝을 활용한 인공지능 개발자 과정,18,100,서울특별시,제한없음,제한없음,미취업자
1003,[4차민간기업맞춤형]디지털 마케터 양성과정,18,100,서울특별시,제한없음,제한없음,미취업자
1004,[4차민간기업맞춤형]제조서비스 분야 공공조달 전문가 과정,18,100,서울특별시,제한없음,제한없음,미취업자
1005,[4차민간기업맞춤형]기업맞춤형 JAVA웹개발자 양성과정,18,100,서울특별시,제한없음,제한없음,미취업자
1006,[3차민간기업맞춤형]데이터 기반 마케터 교육 및 취업과정,18,100,서울특별시,제한없음,제한없음,미취업자
1007,서울형 청년인턴 직무캠프,18,34,서울특별시,제한없음,제한없음,미취업자
1008,도시청년 지역상생일자리,19,39,서울특별시,대학원생,제한없음,제한없음
1008,도시청년 지역상생일자리,19,39,서울특별시,대학 재학,제한없음,제한없음
1008,도시청년 지역상생일자리,19,39,서울특별시,제한없음,제한없음,재직자
1009,미취업청년 취업장려금,19,34,서울특별시,고졸,제한없음,미취업자
1009,미취업청년 취업장려금,19,34,서울특별시,대졸,제한없음,미취업자
1010,청년일자리센터,19,39,서울특별시,제한없음,제한없음,제한없음
1011,취업날개 서비스(정장대여),18,39,서울특별시,제한없음,제한없음,제한없음
1012,AI면접체험·역량검사,15,39,서울특별시,제한없음,제한없음,제한없음
1013,국민취업지원제도,0,100,서울특별시,제한없음,제한없음,제한없음
1014,일자리부르릉,0,100,서울특별시,제한없음,제한없음,제한없음
1015,여성 새로 일하기 센터,0,100,서울특별시,제한없음,제한없음,미취업자
1016,여성취업지원서비스,0,100,서울특별시,제한없음,제한없음,제한없음
1017,장애인취업지원,18,69,서울특별시,제한없음,제한없음,제한없음
1018,경기도 우수기업,0,100,경기도,제한없음,제한없음,제한없음
1019,온라인 무료 교육,0,100,경기도,제한없음,제한없음,제한없음
1020,"고교취업 활성화
",0,100,경기도,고교 재학,제한없음,제한없음
1021,환경분야 취업지원 프로그램,0,100,경기도,대학생,제한없음,제한없음
1022,경기도형 대학생 취업브리지,0,100,경기도,대학생,제한없음,제한없음
1023,대학일자리센터,19,34,경기도,제한없음,제한없음,제한없음
1024,"지역정착형 청년일자리 사업
",0,39,경기도,제한없음,제한없음,제한없음
1025,수요자맞춤형 채용지원서비스,19,34,경기도,제한없음,제한없음,미취업자
1026,경기청년 +4 Trade Manager 육성,0,100,경기도,제한없음,제한없음,제한없음
1027,해운물류 인력 양성 지원,0,100,경기도,제한없음,제한없음,제한없음
1027,해운물류 인력 양성 지원,0,100,경기도,대학생,제한없음,미취업자
1027,해운물류 인력 양성 지원,0,100,경기도,대학 졸업예정,제한없음,미취업자
1028,LP가스 안전지킴이 사업,19,34,경기도,제한없음,제한없음,제한없음
1029,새로운 경기 징검다리 일자리 사업,18,100,경기도,제한없음,제한없음,제한없음
1030,대학교 노동인권 강좌 개설,0,100,경기도,대학생,제한없음,제한없음
1031,청년·청소년 노동법률 교육,0,100,경기도,제한없음,제한없음,제한없음
1032,창업기업 청년일자리 사업,0,39,인천광역시,제한없음,제한없음,제한없음
1033,지역성장 도약기업 청년일자리 사업,0,39,인천광역시,제한없음,제한없음,제한없음
1034,인천 스마트혁신기업 청년일자리 사업,0,39,인천광역시,제한없음,제한없음,제한없음
1035,인천 청년 면접지원 (드림나래),0,39,인천광역시,제한없음,제한없음,미취업자
1037,구직청년을 위한 ‘드림체크카드’,19,39,인천광역시,제한없음,제한없음,제한없음
1038,대학일자리센터 운영 지원,19,34,인천광역시,제한없음,제한없음,미취업자
1039,지역대학 취업지원 사업지원,19,39,인천광역시,제한없음,제한없음,미취업자
1040,인천 재직청년 드림포인트 추진계획,18,39,인천광역시,제한없음,제한없음,재직자
1041,디지털 무역 전문인력 양성 지원사업,0,39,인천광역시,제한없음,제한없음,미취업자
1042,청년의 목돈마련 지원을 위한 ‘드림For청년통장’,0,39,인천광역시,제한없음,제한없음,재직자
1043,청년창업 챌린지 지원사업,0,39,인천광역시,제한없음,제한없음,재직자
1044,창업마을 드림촌 조성,19,39,인천광역시,제한없음,제한없음,재직자
1045,인천 창업카페 운영,0,100,인천광역시,제한없음,제한없음,제한없음
1046,창업동아리 지원사업,18,39,인천광역시,제한없음,제한없음,제한없음
1047,청년창업 일자리 창출 특례보증 및 이차보전,0,39,인천광역시,제한없음,제한없음,재직자
1049,청년후계농 영농정착지원사업,18,40,인천광역시,제한없음,제한없음,제한없음
1050,청년창업농 영농 스타트업 지원,18,40,인천광역시,제한없음,제한없음,재직자
1051,인천관광기업지원센터 운영,0,100,인천광역시,제한없음,제한없음,제한없음
1052,인천MICE지원센터 창업지원사업,0,100,인천광역시,제한없음,제한없음,제한없음
1053,사람책 대여 프로그램,19,34,충청북도,제한없음,제한없음,미취업자
1054,청년이 직접 홍보해드림,19,34,충청북도,제한없음,제한없음,제한없음
1055,사회초년생 레벨업 지원,19,34,충청북도,제한없음,제한없음,제한없음
1056,대학일자리센터 지원,19,34,충청북도,제한없음,제한없음,제한없음
1057,성장촉진지역 청년근로자 근속지원 사업,0,39,충청북도,제한없음,제한없음,재직자
1058,청년 취업역량강화사업,0,100,충청북도,대학생,제한없음,제한없음
1059,청년일자리 우수기업 청년채용 지원(지역주도형 청년일자리사업),0,39,충청북도,제한없음,제한없음,미취업자
1060,충북전략산업 전문연구인력 채용지원(지역주도형 청년일자리사업),0,39,충청북도,석·박사,제한없음,미취업자
1062,충북 청년인재 맞춤형 일자리 지원,0,39,충청북도,제한없음,제한없음,제한없음
1063,충북 화장품 뷰티산업 청년일자리 지원,0,39,충청북도,제한없음,제한없음,제한없음
1066,지역활성화 청년여성 일자리 사업,0,39,충청북도,제한없음,제한없음,제한없음
1067,청년여성 일자리 플랫폼“청춘잡(job)담(談)”운영,0,39,충청북도,제한없음,제한없음,제한없음
1068,지역정착지원형 청년일자리 사업,0,39,충청북도,제한없음,제한없음,제한없음
1069,유기농 청년농업인 인턴 지원,0,39,충청북도,제한없음,제한없음,재직자
1070,바이오기업 인력양성 일학습병행 사업,0,100,충청북도,제한없음,제한없음,재직자
1071,지역사회서비스 청년사업단 운영,19,34,충청북도,제한없음,제한없음,제한없음
1072,이전공공기관 지역인재채용 합동채용설명회,0,100,충청북도,대학 재학,제한없음,제한없음
1072,이전공공기관 지역인재채용 합동채용설명회,0,100,충청북도,대졸,제한없음,제한없음
1073,청년창업농 영농정착 지원,19,39,충청북도,제한없음,제한없음,재직자
1074,농촌창업 청년농업인 정착 지원,0,39,충청북도,제한없음,제한없음,재직자
1076,충남 스타트업기업 청년채용 장려지원사업,0,39,충청남도,제한없음,제한없음,미취업자
1077,지역주도형 청년일자리 사업,0,39,충청남도,제한없음,제한없음,미취업자
1078,충남 희망이음 프로젝트,0,100,충청남도,고교 재학,제한없음,제한없음
1078,충남 희망이음 프로젝트,0,100,충청남도,대학생,제한없음,제한없음
1079,청년일자리허브 Y+센터 운영,0,100,충청남도,제한없음,제한없음,제한없음
1080,청년 조기 취업형 계약학과 지원,0,100,충청남도,제한없음,제한없음,제한없음
1081,지역대학 충남 인재의 장학금 및 취업지원,0,100,충청남도,대학 졸업예정,제한없음,제한없음
1081,지역대학 충남 인재의 장학금 및 취업지원,0,100,충청남도,대졸,제한없음,제한없음
1082,충남형 지역균형발전 청년고용사업,0,39,충청남도,제한없음,제한없음,미취업자
1083,특성화고생 지역정착 활성화 취업지원사업,0,100,충청남도,고교 졸업예정,제한없음,제한없음
1083,특성화고생 지역정착 활성화 취업지원사업,0,100,충청남도,고졸,제한없음,제한없음
1084,청년공익활동가 육성사업,18,39,충청남도,제한없음,제한없음,제한없음
1086,사회적경제 청년도제 육성청년,18,39,충청남도,제한없음,제한없음,미취업자
1087,어린이집 보육도우미 지원,0,100,충청남도,제한없음,제한없음,제한없음
2002,취업드림데이 온라인 일자리 플랫폼 '잡아람',0,100,세종시,제한없음,제한없음,미취업자
2003,ICT이노베이션스퀘어 운영,0,100,세종시,제한없음,제한없음,제한없음
2004,청년특화 지역산업 맞춤형 일자리창출 지원사업,19,34,세종시,제한없음,제한없음,미취업자
2005,청년 행정인턴,19,34,세종시,제한없음,제한없음,제한없음
2005,청년 행정인턴,19,34,세종시,대학 재학,제한없음,제한없음
2006,청년창업농 및 영농정착 지원사업,18,40,세종시,제한없음,제한없음,제한없음
2007,중소기업탐방 프로그램,0,100,세종시,제한없음,제한없음,제한없음
2008,스마트농업 전문가 육성,0,100,세종시,대학 졸업예정,제한없음,제한없음
2008,스마트농업 전문가 육성,0,100,세종시,대졸,제한없음,제한없음
2008,스마트농업 전문가 육성,0,100,세종시,제한없음,대학 재학,제한없음
2009,세종시 청사진(청년 사회적경제 진출) 프로젝트,0,39,세종시,제한없음,제한없음,제한없음
2010,세종시 스타트업 청년일자리,0,39,세종시,제한없음,제한없음,제한없음
2011,세종시 디지털분야 일경험 청년일자리,0,39,세종시,제한없음,제한없음,제한없음
2012,세종시 사회복지 청년일자리,0,39,세종시,제한없음,제한없음,제한없음
2013,세종시 중소기업 청년일자리,0,39,세종시,제한없음,제한없음,제한없음
2014,행복내일 취업지원프로그램,0,100,세종시,제한없음,제한없음,제한없음
2015,광주청년일경험드림,19,35,광주광역시,제한없음,제한없음,미취업자
2016,민간기업 통합정기공채,19,39,제주도,제한없음,제한없음,제한없음
2017,지역주도형 청년일자리,18,39,제주도,제한없음,제한없음,미취업자
2018,전문직업상담사 취업지원 프로그램,19,39,제주도,제한없음,제한없음,제한없음
2019,청장년 일자리 지원 프로그램,0,100,제주도,제한없음,제한없음,제한없음
2020,청년층 직업지도 프로그램(CAP+),15,29,제주도,고교 재학,제한없음,제한없음
2020,청년층 직업지도 프로그램(CAP+),15,29,제주도,대학생,제한없음,제한없음
2020,청년층 직업지도 프로그램(CAP+),15,29,제주도,제한없음,제한없음,미취업자
2021,청년 DREAM 취업박람회,18,39,제주도,제한없음,제한없음,미취업자
2021,청년 DREAM 취업박람회,18,39,제주도,고교 졸업예정,제한없음,제한없음
2022,서귀포시 스타트업 베이(START-UP BAY),0,39,제주도,제한없음,제한없음,제한없음
2024,DNA+US 기반형 청년일자리 프로젝트,18,39,전라남도,제한없음,제한없음,미취업자
2025,에너지신산업 성장플랫폼 e-뉴딜 프로젝트,18,39,전라남도,제한없음,제한없음,미취업자
2026,그린뉴딜 GPS 프로젝트,18,39,전라남도,제한없음,제한없음,미취업자
2027,스마트제조+유망기업 2.0 프로젝트,18,39,전라남도,제한없음,제한없음,미취업자
2028,크리머스 마케터 지원,18,39,전라남도,제한없음,제한없음,미취업자
2029,블루잡 청년 뉴딜로 프로젝트,18,39,전라남도,제한없음,제한없음,미취업자
2030,조선분야 지역주도형 청년일자리,18,39,전라남도,제한없음,제한없음,재직자
2032,새로일하기센터 운영,0,100,전라남도,제한없음,제한없음,미취업자
2033,청년 일자리카페 운영,0,100,전라남도,제한없음,제한없음,미취업자
2034,청년 구직활동 수당 지원,18,34,전라남도,제한없음,제한없음,제한없음
2035,특성화고 졸업생 선취업 후진학 과정,0,100,전라남도,고교 졸업예정,제한없음,제한없음
2036,지역산업 맞춤형 일자리창출 지원사업,0,100,전라남도,제한없음,제한없음,미취업자
2037,전라남도 청년 해외취업 지원,0,34,전라남도,대학 재학,제한없음,제한없음
2037,전라남도 청년 해외취업 지원,0,34,전라남도,대졸,제한없음,제한없음
2038,청년 농수산 유통 활동가,18,39,전라남도,제한없음,제한없음,미취업자
2039,사회적경제 청년인턴사업,0,39,대구광역시,제한없음,제한없음,미취업자
2039,사회적경제 청년인턴사업,0,39,경상북도,제한없음,제한없음,미취업자
2040,업사이클 디지털 마케팅 청년인력 창출 사업,19,39,대구광역시,제한없음,제한없음,미취업자
2041,지역혁신기관 연계 브레인스타 양성사업,18,39,대구광역시,제한없음,제한없음,미취업자
2043,공공근로(청년디딤돌) 사업,18,39,대구광역시,제한없음,제한없음,미취업자
2043,공공근로(청년디딤돌) 사업,18,39,경상북도,제한없음,제한없음,미취업자
2044,디지털 청년인재 등용문사업,18,34,대구광역시,제한없음,제한없음,미취업자
2045,청년테마별 취업지원,19,34,대구광역시,제한없음,제한없음,미취업자
2046,지역특화청년무역전문가양성사업 지원,0,100,대구광역시,대학 재학,제한없음,제한없음
2047,디지털활용 청년 일자리 예스매칭 사업,19,39,대구광역시,제한없음,제한없음,미취업자
2047,디지털활용 청년 일자리 예스매칭 사업,19,39,경상북도,제한없음,제한없음,미취업자
2048,대구청년학교 ‘딴길’(딴길1·3) 수당연계형,19,34,대구광역시,제한없음,제한없음,미취업자
2049,대구청년학교 ‘딴길’(딴길2),19,39,대구광역시,제한없음,제한없음,제한없음
2050,사회적경제 디지털 청년일자리사업,0,39,대구광역시,제한없음,제한없음,미취업자
2050,사회적경제 디지털 청년일자리사업,0,39,경상북도,제한없음,제한없음,미취업자
2051,로봇프로세스자동화 융합인재 직업 훈련사업,0,100,대구광역시,고졸,제한없음,제한없음
2051,로봇프로세스자동화 융합인재 직업 훈련사업,0,100,대구광역시,대졸,제한없음,제한없음
2052,청년 내일학교 운영,19,34,대구광역시,제한없음,제한없음,제한없음
2053,청년 귀환 경력직 일자리예스매칭,19,39,대구광역시,제한없음,제한없음,미취업자
2054,청년사회진입활동지원금,19,34,대구광역시,고졸,제한없음,제한없음
2054,청년사회진입활동지원금,19,34,경상북도,고졸,제한없음,제한없음
2054,청년사회진입활동지원금,19,34,대구광역시,대졸,제한없음,제한없음
2054,청년사회진입활동지원금,19,34,경상북도,대졸,제한없음,제한없음
2055,청년여성 멘토링 프로젝트,20,39,대구광역시,제한없음,제한없음,제한없음
2056,중소기업 기술사관 육성프로그램 지원,0,100,대구광역시,대학 재학,제한없음,제한없음
2057,스타기업 히어로 양성사업,0,100,대구광역시,대학 졸업예정,제한없음,제한없음
2058,대학생 국내인턴,0,29,대구광역시,대학생,제한없음,제한없음
2058,대학생 국내인턴,0,29,경상북도,대학생,제한없음,제한없음
2059,대학생 취업준비패키지 지원,18,35,대구광역시,제한없음,제한없음,제한없음
2059,대학생 취업준비패키지 지원,18,35,경상북도,제한없음,제한없음,제한없음
2059,대학생 취업준비패키지 지원,18,35,대구광역시,대학 재학,제한없음,제한없음
2060,리크루트 투어,19,34,대구광역시,대학 재학,제한없음,제한없음
2060,리크루트 투어,19,34,대구광역시,대졸,제한없음,미취업자
2061,청년사회서비스사업단 운영,19,34,대구광역시,대학 졸업예정,제한없음,제한없음
2061,청년사회서비스사업단 운영,19,34,대구광역시,대졸,제한없음,제한없음
2062,자동차산업활력 제고를 위한 청년고용 창출 지원사업,18,39,대구광역시,제한없음,제한없음,미취업자
2062,자동차산업활력 제고를 위한 청년고용 창출 지원사업,18,39,경상북도,제한없음,제한없음,미취업자
2063,특화산업(안광학분야)디지털 혁신형 청년고용창출 지원사업,18,39,대구광역시,제한없음,제한없음,미취업자
2063,특화산업(안광학분야)디지털 혁신형 청년고용창출 지원사업,18,39,경상북도,제한없음,제한없음,미취업자
2064,"청년 취업교육, 취업연계 참여(구직)자 모집",0,39,전라북도,제한없음,제한없음,미취업자
2065,2021년 면접비 지원사업,18,100,전라북도,제한없음,제한없음,미취업자
2066,2021 기능우수인력 도내 중소기업 취업지원사업,0,100,전라북도,제한없음,제한없음,제한없음
2067,2021 현상실무형 인력양성 교육과정,0,100,전라북도,제한없음,제한없음,재직자
2067,2021 현상실무형 인력양성 교육과정,0,100,전라북도,고교 재학,제한없음,제한없음
2067,2021 현상실무형 인력양성 교육과정,0,100,전라북도,대학생,제한없음,제한없음
2067,2021 현상실무형 인력양성 교육과정,0,100,전라북도,제한없음,제한없음,미취업자
2068,2021 자격증 취득 지원사업,18,100,전라북도,제한없음,제한없음,미취업자
2069,청년나래 일자리 지원사업 근로자 모집,0,39,전라북도,제한없음,제한없음,제한없음
2070,2021 집단상담 프로그램 교육생 모집,0,100,전라북도,제한없음,제한없음,제한없음
2071,2021 전북형 디지털 청년 일자리 지원사업 청년근로자 모집,0,39,전라북도,제한없음,제한없음,제한없음
2072,2021 [전북 식품산업 고용성장 패키지] 산업간 전직지원 교육생 모집,0,100,전라북도,제한없음,제한없음,미취업자
2073,전북형 청년취업지원사업(진안군),0,100,전라북도,제한없음,제한없음,제한없음
2074,고졸학력 청년 취업연계 지원사업 참가자 모집,0,34,전라북도,고졸,제한없음,미취업자
2075,"[현장코칭 숙련인력 양성사업] 참여기업, 구직자 모집 ",0,100,전라북도,제한없음,제한없음,미취업자
2076,완주군 청년배움지원사업,18,39,전라북도,제한없음,제한없음,제한없음
2077,지역주도형 청년일자리 사업,0,39,전라북도,제한없음,제한없음,제한없음
2078,김제종자생명산업특구 청년일자리사업 참여 청년 모집,18,39,전라북도,제한없음,제한없음,제한없음
2079,지역주도형 청년일자리사업 청년 추가모집,19,39,전라북도,제한없음,제한없음,제한없음
2080,익산 청년취업 드림카드 지원사업 참여자 추가모집,18,39,전라북도,제한없음,제한없음,미취업자
2081,하반기 지역공동체일자리사업 참여자 모집,18,39,전라북도,제한없음,제한없음,제한없음
2082,청년전북 뉴웨이브 지원사업 '청년근로자' 모집 공고,0,39,전라북도,제한없음,제한없음,제한없음
2083,하반기 대학생 직무인턴,0,100,전라북도,대학생,제한없음,제한없음
2084,국비지원 미국취업연수 글로벌청년인재개발 비즈니스 취업과정 3기,0,100,전라북도,대학 졸업예정,제한없음,제한없음
2084,국비지원 미국취업연수 글로벌청년인재개발 비즈니스 취업과정 3기,0,100,전라북도,대졸,제한없음,제한없음
2085,하반기 부안청년 행정인턴,19,29,전라북도,제한없음,제한없음,제한없음
2086,"청년쉼표, 프로젝트 제 10기 참여자 추가모집",18,39,전라북도,고졸,제한없음,미취업자
2086,"청년쉼표, 프로젝트 제 10기 참여자 추가모집",18,39,전라북도,대졸,제한없음,미취업자
2087,여름방학 대학생 단기 인턴 모집,0,100,전라북도,대학생,제한없음,제한없음
2088,"코로나19 행정체험 대학생아르바이트모집
",0,100,전라북도,대학 재학,제한없음,제한없음
2089,전북 식품산업 고용성장 패키지 지원사업 취업 정착금 지원,0,100,전라북도,제한없음,제한없음,재직자
3001,청년전북 뉴웨이브 지원사업,0,39,전라북도,제한없음,제한없음,제한없음
3002,여름방학 대학생 청년인턴 참여자 모집,19,34,전라북도,대학생,제한없음,미취업자
3003,코로나19 극복 전주형 희망일자리사업 참여자 모집공고,19,34,전라북도,제한없음,제한없음,제한없음
3004,NPO연계형 청년 일경험지원사업,0,34,전라북도,제한없음,제한없음,미취업자
3005,문화예술교육 자원조사 인력 모집,19,100,전라북도,제한없음,제한없음,제한없음
3006,2020청년전북뉴웨이브지원사업 청년근로자모집,0,39,전라북도,제한없음,제한없음,제한없음
3007,익산시 코로나19로 인한 단기일자리 참여자 모집,18,100,전라북도,제한없음,제한없음,미취업자
3008,2020청년해외취업연수 지원사업,18,34,전라북도,제한없음,제한없음,미취업자
3009,2020년 청년 구직자 성공정착 지원사업,18,39,전라북도,제한없음,제한없음,미취업자
3010,청년면접정장 대여 지원사업,18,34,전라북도,제한없음,제한없음,미취업자
3011,2020유망분야 해외취업 면접회,0,34,전라북도,제한없음,제한없음,제한없음
3012,2020년 면접사진 지원사업 참여자 모집 공고,18,100,전라북도,제한없음,제한없음,미취업자
3013,2020년 면접비 지원사업,18,100,전라북도,제한없음,제한없음,미취업자
3014,고창군 21년겨울방학 대학생일자리 사업,0,100,전라북도,대학생,제한없음,미취업자
3015,완주군 청년구직자 지원,0,100,전라북도,대학생,제한없음,제한없음
3016,부안군 청년 행정인턴 모집,18,29,전라북도,제한없음,제한없음,제한없음
3017,순창군 겨울방학 대학생 행정인턴 모집,19,34,전라북도,대학생,제한없음,제한없음
3018,구직청년 면접용 정장 대여사업 안내,18,39,전라북도,제한없음,제한없음,제한없음
3019,2021년 상반기 지역공동체 일자리사업 참여자 모집공고,18,100,전라북도,제한없음,제한없음,제한없음
3020,희망심어주기 청년일자리 참여자 모집,0,100,전라북도,제한없음,제한없음,제한없음
3021,제주더큰내일센터 '탐나는인재' 4기 모집,15,34,전라북도,제한없음,제한없음,제한없음
3022,김제시 투자기업 청년취업연계 일자리 지원사업,18,39,전라북도,제한없음,제한없음,제한없음
3023,장수형 지역정착 일자리 지원사업,18,39,전라북도,제한없음,제한없음,미취업자
3024,지역공동체활력화 온라인청년활동가 육성사업 참가자 모집,0,39,전라북도,제한없음,제한없음,미취업자
3025,청년쉼표 프로젝트 제13기 추가모집,18,39,전라북도,제한없음,제한없음,미취업자
3026,무주 청청상생 프로젝트 참여자 모집,19,39,전라북도,제한없음,제한없음,제한없음
3027,2021년 완주군 청년마을학교 청년강사 모집,18,39,전라북도,제한없음,제한없음,제한없음
3028,2021년 제2단계 공공근로사업,18,64,전라북도,제한없음,제한없음,제한없음
3029,지역활력플러스 일자리 사업 참여자 모집,18,68,전라북도,제한없음,제한없음,제한없음
3030,2021 [청년친화 일자리 매칭사업] 청년 모집,0,100,전라북도,제한없음,제한없음,제한없음
3031,2021년 전북고졸청년 특화지원사업,0,34,전라북도,고졸,제한없음,미취업자
3032,2021년 [미래형 전기차 산업연계 청년그린 일자리사업] 청년모집,18,39,전라북도,제한없음,제한없음,미취업자
3033,2021 청년친화 일자리 매칭사업 2차 추가모집,0,100,전라북도,제한없음,제한없음,제한없음
3034,2021년 하반기 대학생 직무인턴 참여자 모집공고,18,39,전라북도,대학생,제한없음,제한없음
3034,2021년 하반기 대학생 직무인턴 참여자 모집공고,18,39,전라북도,대학 재학,제한없음,제한없음
3034,2021년 하반기 대학생 직무인턴 참여자 모집공고,18,39,전라북도,대학원생,제한없음,제한없음
3034,2021년 하반기 대학생 직무인턴 참여자 모집공고,18,39,전라북도,대졸,제한없음,미취업자
3035,[익산시] 2021년 하반기 다이로움 일자리 참여자 모집 안내,18,100,전라북도,제한없음,제한없음,제한없음
3036,2021년 3단계 정읍형 상생일자리사업 참여자 모집,18,69,전라북도,제한없음,제한없음,제한없음
3037,제주더큰내일센터 탐나는인재(참여자) 5기 모집,15,34,전라북도,제한없음,제한없음,제한없음
3038,2021년도 우수 학위논문 지원 사업,0,100,전라북도,석·박사,제한없음,제한없음
3039,남원시 청년 구직활동수당 지원사업,19,39,전라북도,제한없음,제한없음,제한없음
3040,2021년 익산 청년취업 드림카드 지원사업 참여자 추가모집,18,39,전라북도,제한없음,제한없음,미취업자
3041,청년구직활동 지원사업,18,34,강원도,고졸,제한없음,미취업자
3041,청년구직활동 지원사업,18,34,강원도,대졸,제한없음,미취업자
3042,청년디딤돌카드,18,34,부산광역시,제한없음,제한없음,미취업자
3043,정장 대여서비스(드림옷장),18,34,부산광역시,제한없음,제한없음,제한없음
3044,청년 두드림 센터,18,34,부산광역시,제한없음,제한없음,제한없음
3045,부산일자리종합센터,0,100,부산광역시,제한없음,제한없음,제한없음
3046,부산일자리정보망,0,100,부산광역시,제한없음,제한없음,제한없음
3047,부산 K-move센터(월드잡플러스),0,100,부산광역시,제한없음,제한없음,제한없음
3048,부산창조경제혁신센터 고용존,19,34,부산광역시,제한없음,제한없음,제한없음
3049,울산청년 구직지원금,19,34,울산광역시,제한없음,제한없음,미취업자
3050,2021 청년도전 지원사업,18,34,울산광역시,제한없음,제한없음,미취업자
3051,울산청년 디지털 마케팅 전문 인력 양성,0,34,울산광역시,고졸,제한없음,미취업자
3051,울산청년 디지털 마케팅 전문 인력 양성,0,34,울산광역시,고졸,제한없음,미취업자
3051,울산청년 디지털 마케팅 전문 인력 양성,0,34,울산광역시,대졸,제한없음,미취업자
3051,울산청년 디지털 마케팅 전문 인력 양성,0,34,울산광역시,대졸,제한없음,미취업자
3052,2030 U-dream 사업,19,34,울산광역시,제한없음,제한없음,미취업자
3053,AI 배울랑校,0,100,울산광역시,제한없음,제한없음,제한없음
3054,대학 일자리센터,19,34,울산광역시,제한없음,제한없음,제한없음
3055,울산청년 취업역량 강화패키지(강소기업형),19,39,울산광역시,제한없음,제한없음,미취업자
3056,경남 대학 일자리센터,19,34,경상남도,제한없음,제한없음,제한없음
3057,청년농업인 취농 인턴제,18,44,경상남도,제한없음,제한없음,제한없음
3058,슛-골,19,34,경상남도,제한없음,제한없음,제한없음
3059,드림카드,18,34,경상남도,제한없음,제한없음,미취업자
3060,경남 청년일자리 교육 사업,18,34,경상남도,제한없음,제한없음,미취업자
3061,고졸예정자 취업 특화과정,0,100,경상남도,고졸,제한없음,미취업자
3062,경남형 뉴딜일자리 사업,18,38,경상남도,제한없음,제한없음,제한없음
3063,경남형 스마트 일자리 전문인력 양성,19,38,경상북도,제한없음,제한없음,제한없음
3064,경북청년 진로 멘토멘티 스쿨 청년愛꿈,19,34,경상북도,제한없음,제한없음,미취업자
3065,청년구직자 AI면접(역량검사),20,39,경상북도,제한없음,제한없음,제한없음
3066,취업희망 프로그램,0,100,전국,제한없음,제한없음,제한없음
3068,성취프로그램,0,100,전국,제한없음,제한없음,제한없음
3069,취업능력향상(행복오름) 프로그램,0,100,전국,제한없음,제한없음,미취업자
3070,청년층직업지도프로그램(CAP+/CAP@),19,34,전국,제한없음,제한없음,미취업자
